,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cuadro No. 3.1.10 
Defunciones en el año (t), por tipo de certificación y grupos de edad, según causas de muerte y sexo
J98   Otros trastornos respiratorios,Total, 258 , 11 , 1 , - , - , 1 , 7 , 2 , 1 , 2 , 2 , 8 , 2 , 4 , 7 , 15 , 15 , 11 , 17 , 173 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hombre, 160 , 8 , 1 , - , - , - , 1 , 1 , - , - , 2 , 5 , 1 , 4 , 6 , 11 , 11 , 6 , 15 , 105 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mujer, 98 , 3 , - , - , - , 1 , 6 , 1 , 1 , 2 , - , 3 , 1 , - , 1 , 4 , 4 , 5 , 2 , 68 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K12   Estomatitis y lesiones afines,Total, 5 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - , - , 4 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hombre, 4 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - , - , 3 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mujer, 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K20   Esofagitis,Total, 3 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - , - , - , 2 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hombre, 2 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - , - , - , 1 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mujer, 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K21   Enfermedad del reflujo gastroesofágico,Total, 10 , - , - , - , - , - , 3 , - , 1 , - , - , - , - , - , - , - , - , - , - , 6 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hombre, 5 , - , - , - , - , - , 1 , - , 1 , - , - , - , - , - , - , - , - , - , - , 3 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mujer, 5 , - , - , - , - , - , 2 , - , - , - , - , - , - , - , - , - , - , - , - , 3 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K22   Otras enfermedades del esófago,Total, 16 , - , 1 , - , - , - , 1 , - , - , - , - , - , 1 , - , - , - , - , 1 , 1 , 13 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hombre, 10 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , 8 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mujer, 6 , - , 1 , - , - , - , 1 , - , - , - , - , - , 1 , - , - , - , - , - , - , 5 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K25   Úlcera gástrica,Total, 115 , 6 , 1 , - , - , - , - , - , - , - , 1 , 2 , 2 , 2 , 4 , 3 , 5 , 5 , 2 , 95 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hombre, 69 , 3 , - , - , - , - , - , - , - , - , 1 , 2 , 1 , 1 , 3 , 2 , 4 , 4 , 2 , 52 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mujer, 46 , 3 , 1 , - , - , - , - , - , - , - , - , - , 1 , 1 , 1 , 1 , 1 , 1 , - , 43 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K26   Úlcera duodenal,Total, 19 , - , - , - , - , - , - , - , - , - , - , 1 , - , 1 , - , - , - , 1 , 1 , 15 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hombre, 7 , - , - , - , - , - , - , - , - , - , - , 1 , - , 1 , - , - , - , - , 1 , 4 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mujer, 12 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - , 11 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"K27   Úlcera péptica, de sitio no especificado",Total, 29 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , - , 27 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hombre, 15 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , - , 13 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mujer, 14 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 14 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K28   Úlcera gastroyeyunal,Total, 2 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - , 1 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hombre, 2 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - , 1 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K29   Gastritis y duodenitis,Total, 53 , 8 , 2 , - , - , - , - , - , - , - , 1 , - , 2 , 1 , 1 , 1 , 3 , 4 , 4 , 46 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hombre, 25 , 5 , 1 , - , - , - , - , - , - , - , 1 , - , 2 , - , - , 1 , 3 , 2 , 3 , 19 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mujer, 28 , 3 , 1 , - , - , - , - , - , - , - , - , - , - , 1 , 1 , - , - , 2 , 1 , 27 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K31   Otras enfermedades del estómago y del duodeno,Total, 9 , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - , 1 , - , - , 1 , 6 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hombre, 6 , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - , - , - , - , - , 5 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mujer, 3 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - , - , 1 , 1 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K35   Apendicitis aguda,Total, 59 , - , 1 , - , - , - , - , 1 , 1 , - , 3 , 2 , - , 1 , 1 , 3 , 5 , 1 , 5 , 32 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hombre, 33 , - , 1 , - , - , - , - , - , - , - , 1 , 2 , - , 1 , 1 , 2 , 3 , - , 4 , 17 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mujer, 26 , - , - , - , - , - , - , 1 , 1 , - , 2 , - , - , - , - , 1 , 2 , 1 , 1 , 15 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"K37   Apendicitis, no especificada",Total, 8 , 1 , - , - , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , 1 , 7 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hombre, 4 , 1 , - , - , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , - , 4 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mujer, 4 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 3 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K38   Otras enfermedades del apéndice,Total, 2 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 2 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mujer, 2 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 2 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K40   Hernia inguinal,Total, 41 , 1 , - , - , - , - , 1 , - , - , - , - , - , - , - , - , 1 , - , 4 , 4 , 31 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hombre, 26 , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , 1 , - , 3 , 1 , 19 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mujer, 15 , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 3 , 12 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K41   Hernia femoral,Total, 2 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 2 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hombre, 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mujer, 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K42   Hernia umbilical,Total, 9 , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - , 1 , - , 7 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hombre, 5 , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - , 1 , - , 3 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mujer, 4 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 4 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K43   Hernia ventral,Total, 10 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , 7 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hombre, 2 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 2 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mujer, 8 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , 5 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K44   Hernia diafragmática,Total, 9 , - , - , - , - , - , - , - , - , - , - , 1 , - , 1 , - , - , - , 1 , 1 , 5 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hombre, 5 , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - , - , - , - , 1 , 3 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mujer, 4 , - , - , - , - , - , - , - , - , - , - , 1 , - , - , - , - , - , 1 , - , 2 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K46   Hernia no especificada de la cavidad abdominal,Total, 22 , 2 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 3 , - , - , 21 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hombre, 12 , 2 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 3 , - , - , 11 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mujer, 10 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 10 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K50   Enfermedad de Crohn [enteritis regional],Total, 7 , - , - , - , 1 , - , - , - , - , - , - , - , 1 , 1 , 1 , 1 , - , - , 1 , 1 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hombre, 4 , - , - , - , 1 , - , - , - , - , - , - , - , - , 1 , - , - , - , - , 1 , 1 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mujer, 3 , - , - , - , - , - , - , - , - , - , - , - , 1 , - , 1 , 1 , - , - , - , - , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K51   Colitis Ulcerativa,Total, 2 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - , 1 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mujer, 2 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - , 1 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K52   Otras colitis y gastroenteritis no infecciosas,Total, 8 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 7 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hombre, 6 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 5 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mujer, 2 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 2 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K55   Trastornos vasculares de los intestinos,Total, 147 , - , 1 , 1 , - , - , - , - , - , - , 1 , 2 , 1 , 1 , 2 , 2 , 6 , 5 , 12 , 113 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hombre, 94 , - , 1 , 1 , - , - , - , - , - , - , - , 2 , 1 , 1 , 2 , 1 , 3 , 4 , 6 , 73 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mujer, 53 , - , - , - , - , - , - , - , - , - , 1 , - , - , - , - , 1 , 3 , 1 , 6 , 40 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K56   Ileo paralítico y obstrucción intestinal sin hernia,Total, 251 , - , 2 , - , - , - , 5 , 4 , 2 , 2 , 3 , 2 , 3 , 2 , 2 , 6 , 6 , 16 , 17 , 179 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hombre, 143 , - , - , - , - , - , 4 , 2 , 2 , 2 , 3 , 1 , - , 1 , 1 , 5 , 5 , 6 , 11 , 98 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mujer, 108 , - , 2 , - , - , - , 1 , 2 , - , - , - , 1 , 3 , 1 , 1 , 1 , 1 , 10 , 6 , 81 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K57   Enfermedad diverticular del intestino,Total, 51 , - , - , - , - , - , - , - , - , - , - , - , 1 , - , 1 , 1 , 1 , 4 , 2 , 39 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hombre, 18 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , 1 , 1 , 1 , 12 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mujer, 33 , - , - , - , - , - , - , - , - , - , - , - , 1 , - , 1 , - , - , 3 , 1 , 27 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K59   Otros trastornos funcionles del intestino,Total, 13 , - , - , - , - , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , 12 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hombre, 7 , - , - , - , - , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , 6 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mujer, 6 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 6 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K60   Fisura y fístula de las regiones anal y rectal,Total, 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - , - , - , - , - , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hombre, 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - , - , - , - , - , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K61   Absceso de las regiones anal y rectal,Total, 3 , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , 1 , - , 1 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hombre, 3 , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , 1 , - , 1 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K62   Otras enfermedades del ano y del recto,Total, 7 , - , - , - , - , - , - , - , - , - , - , 1 , - , - , - , - , - , - , - , 5 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hombre, 6 , - , - , - , - , - , - , - , - , - , - , 1 , - , - , - , - , - , - , - , 4 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mujer, 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K63   Otras enfermedades de los intestinos,Total, 101 , 1 , - , - , 1 , - , 2 , 3 , 1 , 2 , 1 , 2 , - , 2 , 1 , 5 , 8 , 3 , 7 , 61 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hombre, 52 , 1 , - , - , - , - , 1 , 2 , 1 , 2 , - , 2 , - , - , 1 , 1 , 5 , - , 3 , 34 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mujer, 49 , - , - , - , 1 , - , 1 , 1 , - , - , 1 , - , - , 2 , - , 4 , 3 , 3 , 4 , 27 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K64,Total, 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hombre, 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K65   Peritonitis,Total, 276 , - , 1 , - , - , - , 2 , 2 , 3 , 2 , 4 , 5 , 5 , 10 , 9 , 7 , 14 , 11 , 26 , 169 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hombre, 128 , - , 1 , - , - , - , 2 , 1 , 2 , 1 , 1 , 2 , 2 , 4 , 6 , 4 , 5 , 2 , 11 , 81 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mujer, 148 , - , - , - , - , - , - , 1 , 1 , 1 , 3 , 3 , 3 , 6 , 3 , 3 , 9 , 9 , 15 , 88 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K66   Otros trastornos del peritoneo,Total, 10 , - , - , - , - , - , - , - , - , - , - , 2 , 1 , 1 , - , - , - , 1 , - , 5 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hombre, 7 , - , - , - , - , - , - , - , - , - , - , 1 , 1 , 1 , - , - , - , - , - , 4 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mujer, 3 , - , - , - , - , - , - , - , - , - , - , 1 , - , - , - , - , - , 1 , - , 1 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K70   Enfermedad alcohólica del hígado,Total, 341 , 3 , 2 , - , - , - , - , - , - , - , - , - , 7 , 16 , 14 , 29 , 51 , 48 , 42 , 120 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hombre, 304 , 2 , 2 , - , - , - , - , - , - , - , - , - , 7 , 15 , 12 , 28 , 45 , 44 , 38 , 101 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mujer, 37 , 1 , - , - , - , - , - , - , - , - , - , - , - , 1 , 2 , 1 , 6 , 4 , 4 , 19 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K71   Enfermedad tóxica del hígado,Total, 72 , - , - , - , - , - , - , 1 , - , 2 , - , 1 , - , - , 2 , 4 , 5 , 7 , 8 , 41 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hombre, 35 , - , - , - , - , - , - , 1 , - , - , - , - , - , - , 1 , 3 , 3 , 5 , 4 , 17 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mujer, 37 , - , - , - , - , - , - , - , - , 2 , - , 1 , - , - , 1 , 1 , 2 , 2 , 4 , 24 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"K72   Insuficiencia hepática, no clasificada en otra parte",Total, 164 , - , - , - , - , - , 4 , 1 , 4 , 1 , 2 , 3 , 1 , 4 , 6 , 13 , 14 , 16 , 13 , 76 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hombre, 90 , - , - , - , - , - , 1 , 1 , 2 , 1 , 2 , 2 , 1 , 4 , 3 , 6 , 11 , 5 , 8 , 38 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mujer, 74 , - , - , - , - , - , 3 , - , 2 , - , - , 1 , - , - , 3 , 7 , 3 , 11 , 5 , 38 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"K73   Hepatitis crónica, no clasificada en otra parte",Total, 2 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 2 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hombre, 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mujer, 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K74   Fibrosis y cirrosis del hígado,Total," 1,744 ", 28 , 5 , - , - , - , 3 , 1 , - , 5 , 2 , 7 , 9 , 17 , 24 , 59 , 156 , 193 , 227 ," 1,030 ", - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hombre, 954 , 17 , 2 , - , - , - , 2 , - , - , 2 , 2 , 3 , 8 , 13 , 21 , 46 , 115 , 113 , 114 , 502 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mujer, 790 , 11 , 3 , - , - , - , 1 , 1 , - , 3 , - , 4 , 1 , 4 , 3 , 13 , 41 , 80 , 113 , 528 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K75   Otras enfermedades inflamatorias del hígado,Total, 33 , 2 , - , - , - , - , - , - , - , - , 1 , 1 , 1 , 2 , - , 3 , 1 , 1 , 3 , 20 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hombre, 13 , 1 , - , - , - , - , - , - , - , - , 1 , - , - , 1 , - , 1 , - , 1 , - , 10 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mujer, 20 , 1 , - , - , - , - , - , - , - , - , - , 1 , 1 , 1 , - , 2 , 1 , - , 3 , 10 , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
