event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
ECU1344,"27 July 2021",2021,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","Teachers (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Tungurahua,Ambato,,Ambato,-1.2491,-78.6168,1,"El Heraldo (Ecuador)",Subnational,"On 27 July 2021, in Ambato, Tungurahua, former public teachers who had been dismissed seven years before marched through the city as a demonstration to demand their positions back. They joined a nationwide hunger strike carried out by teachers.",0,"crowd size=no report",1644271369
ECU1343,"27 July 2021",2021,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","Labor Group (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Tungurahua,Ambato,,Ambato,-1.2491,-78.6168,1,"El Heraldo (Ecuador)",Subnational,"On 27 July 2021, in Ambato, Tungurahua, investment partners of KRC company, which is being investigated for illegal seizure of money and illicit association, marched through the city to demand their money back. They assets had been taken by the State Attorney during the investigation. The partners have been carrying out demonstrations for the 21 days.",0,"crowd size=no report",1644271369
ECU1341,"27 July 2021",2021,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","Teachers (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Esmeraldas,Esmeraldas,,Esmeraldas,0.9592,-79.654,1,"El Universo (Ecuador)",National,"On 27 July 2021, in Esmeraldas (Esmeraldas), teachers, students and their parents marched through the city, from the National Educators Union (UNE) offices towards Maria Velasco Ibarra school, calling the Constitutional Court to approve the reforms in the Intercultural Education Organic Law (LOEI). They joined a nationwide hunger strike carried out by teachers.",0,"crowd size=no report",1644271370
ECU1338,"26 July 2021",2021,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","Teachers (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Guayas,Guayaquil,,Guayaquil,-2.1962,-79.8862,1,Expreso,National,"On 26 July 2021, in Guayaquil, Guayas, former public teachers who had been dismissed seven year before staged a demonstration outside the Guayas government building to demand to get their positions back. They had been called to a meeting with the provincial authorities on the same day, but the meeting was not booked.",0,"crowd size=no report",1627927078
ECU1339,"26 July 2021",2021,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","Teachers (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Manabi,Jipijapa,,America,-1.4337,-80.531,1,"El Diario (Ecuador)",Subnational,"On 26 July 2021, in America (Jipijapa), Manabi, teachers staged a demonstration in Jipijapa-Guayaquil highway as a demonstration to support the reforms of the Intercultural Education Organic Law (LOEI) and to defend social security of teachers. They joined a nationwide hunger strike carried out by teachers.",0,"crowd size=no report",1644271369
ECU1337,"23 July 2021",2021,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","Labor Group (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Pichincha,Quito,,Quito,-0.2299,-78.525,1,"El Comercio (Ecuador)",National,"On 23 July 2021, in Quito, Pichincha, a group of merchants and business owners staged a demonstration to demand the government to remove the metal fences around Independencia square that has complicated their sales in surrounding sectors.",0,"crowd size=no report",1627333140
ECU1336,"22 July 2021",2021,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","Journalists (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Guayas,Guayaquil,,Guayaquil,-2.1962,-79.8862,1,"El Universo (Ecuador)",National,"On 22 July 2021, in Guayaquil, Guayas, former workers of a media company staged a demonstration to demand payment of owed salaries. The media companies have been seized by the goverment years before, but dismissed workers did not yet receive their owed salaries following a financial settlement.",0,"crowd size=no report",1644271370
ECU1335,"21 July 2021",2021,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","Teachers (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Azuay,Cuenca,,Cuenca,-2.9006,-79.0045,1,"El Universo (Ecuador)",National,"On 21 July 2021, in Cuenca, Azuay, teachers protested in front of the Azuay government offices to reject the Intercultural Education Law (LOEI) reforms. Health workers, using syringes, draw blood from the teachers, who then left a few drops of blood drop to the ground as a form of protest.",0,"crowd size=no report",1644271370
ECU1332,"20 July 2021",2021,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","Labor Group (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Guayas,Guayaquil,,Guayaquil,-2.1962,-79.8862,1,Expreso,National,"On 20 July 2021, in Guayaquil, Guayas, a group of merchants of La Bahia sector marched through the city towards the local government offices as a demonstration to complain with local authorities about the constant harassment of metropolitan police officers who they claim charge bribes to allow them to work.",0,"crowd size=no report",1627333140
ECU1334,"20 July 2021",2021,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","Labor Group (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Loja,Loja,,Loja,-3.9931,-79.2042,1,"Cronica (Ecuador)",Subnational,"On 20 July 2021, in Loja (Loja), hundreds of taxi drivers members of the Loja Commercial and Executive Taxi Drivers Union (UTECL) staged a demonstration outside the local government offices to demand authorities to formalize their paperwork for them to work as executive taxi drivers.",0,"crowd size=hundreds",1644271369
ECU1330,"20 July 2021",2021,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)",,6,,,0,60,,218,"South America",Ecuador,Azuay,Cuenca,,Cuenca,-2.9006,-79.0045,1,"El Mercurio (Ecuador)",Subnational,"On 20 July 2021, in Cuenca, Azuay, hundreds of residents staged a demonstration against the Urban, Urban Expansion and Rural Land Use Control Ordinance demanding the removal of the ordinance since it was not approved with a citizen's participation. They claimed that it affects adequate land rights and implements higher fines.",0,"crowd size=hundreds",1644271369
ECU1331,"20 July 2021",2021,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","Farmers (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Carchi,Bolivar,,Piquiucho,0.4402,-77.9549,1,"El Universo (Ecuador)",National,"On 20 July 2021, in Piquiucho (Bolivar), Carchi, a group of farmers of Caldera and other communities blocked the Pan American highway as a demonstration to demand local and the central government authorities to aid them with the destruction caused by floods.",0,"crowd size=no report",1644271370
ECU1333,"20 July 2021",2021,1,Demonstrations,Riots,"Violent demonstration","Rioters (Ecuador)","Teachers (Ecuador); UNE: National Union of Educators",5,,,0,50,,218,"South America",Ecuador,Guayas,Guayaquil,,Guayaquil,-2.1962,-79.8862,1,"El Universo (Ecuador)",National,"On 20 July 2021, in Guayaquil, Guayas, a group of teachers members of the National Union of Educators (UNE) blocked Perimetral highway with burning tires as a demonstration in support of the reforms made to the Intercultural Education Law (LOEI).",0,"crowd size=no report",1644271370
ECU1329,"19 July 2021",2021,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","Labor Group (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Carchi,Tulcan,,Tulcan,0.8119,-77.7173,1,"El Comercio (Ecuador)",National,"On 19 July 2021, in Tulcan, Carchi, a group of heavy transport workers staged a demonstration in Rumichaca international bridge to demand the government to allow them to transport their cargo through the bridge to reestablish international commerce. The bridge was closed down due to the coronavirus lockdown measures.",0,"crowd size=no report",1627333140
ECU1324,"15 July 2021",2021,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)",,6,,,0,60,,218,"South America",Ecuador,Pichincha,Quito,,Quito,-0.2299,-78.525,1,"El Comercio (Ecuador)",National,"On 15 July 2021, in Quito, Pichincha, approximately 100 residents of different parishes and neighborhoods staged a demonstration in the center of the city to support the mayor's work and rejecting the decision of removing him from his position.",0,"crowd size=approximately 100",1626726269
ECU1325,"15 July 2021",2021,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)",,6,,,0,60,,218,"South America",Ecuador,Tungurahua,Ambato,,Ambato,-1.2491,-78.6168,1,"El Heraldo (Ecuador)",Subnational,"On 15 July 2021, in Ambato, Tungurahua, a group of residents of seven communities of Tungurahua staged a demonstration outside the provincial government offices to demand compliance with the designation of authorities, especially of the Political Tenure.",0,"crowd size=no report",1644271369
ECU1323,"15 July 2021",2021,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","Journalists (Ecuador); Labor Group (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Guayas,Guayaquil,,Guayaquil,-2.1962,-79.8862,1,"El Universo (Ecuador)",National,"On 15 July 2021, in Guayaquil, Guayas, a group of former workers of seized media companies staged a demonstration to demand the government a solution to lack of settlement payments received by these companies for around two to three years.",0,"crowd size=no report",1644271370
ECU1322,"14 July 2021",2021,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","Teachers (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Guayas,Guayaquil,,Guayaquil,-2.1962,-79.8862,1,Expreso,National,"On 14 July 2021, in Guayaquil, Guayas, a group of retired teachers staged a demonstration outside the Zone 8 Education Undersecretary offices to complain about not receiving a retirement incentive bonus that has been pending for more than a year.",0,"crowd size=no report",1626726269
ECU1321,"13 July 2021",2021,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)",,6,,,0,60,,218,"South America",Ecuador,Tungurahua,Ambato,,Ambato,-1.2491,-78.6168,1,"El Heraldo (Ecuador)",Subnational,"On 13 July 2021, in Ambato, Tungurahua, a group of representatives of Ambatillo, Constantino Fernandez and El Rosario parishes staged a demonstration outside the provincial government offices to demand authorities to consider the political lieutenants that each community has selected.",0,"crowd size=no report",1644271369
ECU1309,"12 July 2021",2021,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","Farmers (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Guayas,Daule,,Daule,-1.8611,-79.9777,2,"El Comercio (Ecuador)",National,"On 12 July 2021, on the highway between Daule and Los Lojas (Guayas), a group of rice farmers blocked the Daule-Los Lojas highway as a demonstration to demand the government to fix the rice prices without price bands and to buy their rice harvests.",0,"crowd size=no report",1626726269
ECU1311,"12 July 2021",2021,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","Farmers (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Guayas,Duran,,"Eloy Alfaro",-2.1689,-79.8341,1,"El Comercio (Ecuador)",National,"On 12 July 2021, in Eloy Alfaro (Duran), Guayas, a group of rice farmers blocked the Duran-Los Bancos roundabout and Bolice station as a demonstration to demand the government to fix the rice prices without price bands and to buy their rice harvests.",0,"crowd size=no report",1626726269
ECU1308,"12 July 2021",2021,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","Farmers (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Guayas,"Alfredo Baquerizo Moreno",,"Alfredo Baquerizo Moreno",-1.9167,-79.5167,1,"El Comercio (Ecuador)",National,"On 12 July 2021, in Alfredo Baquerizo Moreno, Guayas, a group of rice farmers blocked the Jujan-Tres Postes highway as a demonstration to demand the government to fix the rice prices without price bands and to buy their rice harvests.",0,"crowd size=no report",1626726269
ECU1312,"12 July 2021",2021,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","Farmers (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Guayas,Naranjal,,"Puerto Inca",-2.5398,-79.5495,2,"El Comercio (Ecuador)",National,"On 12 July 2021, on the highway between Puerto Inca and Naranjal (Guayas), a group of rice farmers blocked the highway as a demonstration to demand the government to fix the rice prices without price bands and to buy their rice harvests.",0,"crowd size=no report",1626726269
ECU1310,"12 July 2021",2021,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","Farmers (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Guayas,Daule,,Limonal,-1.7923,-80.0055,2,"El Comercio (Ecuador)",National,"On 12 July 2021, on the highway between Limonal and Santa Lucia (Guayas), a group of rice farmers blocked the highway as a demonstration to demand the government to fix the rice prices without price bands and to buy their rice harvests.",0,"crowd size=no report",1626726269
ECU1313,"12 July 2021",2021,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","Farmers (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Guayas,Nobol,,Nobol,-1.9167,-80.0167,1,"El Comercio (Ecuador)",National,"On 12 July 2021, in Nobol, Guayas, a group of rice farmers blocked the Nobol roundabout as a demonstration to demand the government to fix the rice prices without price bands and to buy their rice harvests.",0,"crowd size=no report",1626726269
ECU1314,"12 July 2021",2021,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","Farmers (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Guayas,Nobol,,Petrillo,-1.9692,-80.0121,2,"El Comercio (Ecuador)",National,"On 12 July 2021, on the highway between Petrillo and Daule (Guayas), a group of rice farmers blocked the highway as a demonstration to demand the government to fix the rice prices without price bands and to buy their rice harvests.",0,"crowd size=no report",1626726269
ECU1318,"12 July 2021",2021,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","Farmers (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Orellana,Orellana,,"Puerto Francisco de Orellana",-0.4665,-76.9872,2,"El Comercio (Ecuador)",National,"On 12 July 2021, in Puerto Francisco de Orellana municipality (Orellana), a group of rice and banana farmers blocked different highways as a demonstration to demand the government to fix the rice prices without price bands and to buy their rice harvests. They also complained against the high fuel prices.",0,"crowd size=no report",1626726269
ECU1316,"12 July 2021",2021,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","Farmers (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Guayas,Samborondon,,Samborondon,-2.1422,-79.8647,2,"El Comercio (Ecuador)",National,"On 12 July 2021, in Samborondon municipality (Guayas), a group of rice farmers blocked the Samborondon-Barrancas sector as a demonstration to demand the government to fix the rice prices without price bands and to buy their rice harvests.",0,"crowd size=no report",1626726269
ECU1317,"12 July 2021",2021,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","Farmers (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Guayas,"Santa Lucia",,"Santa Lucia",-1.7157,-79.9845,2,"El Comercio (Ecuador)",National,"On 12 July 2021, in Santa Lucia municipality (Guayas), a group of rice farmers blocked the Santa Lucia-65 kilometer highway as a demonstration to demand the government to fix the rice prices without price bands and to buy their rice harvests.",0,"crowd size=no report",1626726269
ECU1319,"12 July 2021",2021,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","Farmers (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Sucumbios,"Lago Agrio",,"Santa Rosa de Sucumbios",0.3767,-77.1303,2,"El Comercio (Ecuador)",National,"On 12 July 2021, in Santa Rosa de Sucumbios municipality (Sucumbios), a group of rice and banana farmers blocked different highways as a demonstration to demand the government to fix the rice prices without price bands and to buy their rice harvests. They also complained against the high fuel prices.",0,"crowd size=no report",1626726269
ECU1315,"12 July 2021",2021,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","Farmers (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Guayas,Salitre,,"El Salitre",-1.8304,-79.8127,2,"El Comercio (Ecuador)",National,"On 12 July 2021, on the highway between El Salitre and T de Salitre (Guayas), a group of rice farmers blocked the highway as a demonstration to demand the government to fix the rice prices without price bands and to buy their rice harvests.",0,"crowd size=no report",1626726269
ECU1320,"12 July 2021",2021,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)",,6,,,0,60,,218,"South America",Ecuador,Tungurahua,Ambato,,Ambato,-1.2491,-78.6168,1,"El Heraldo (Ecuador)",Subnational,"On 12 July 2021, in Ambato, Tungurahua, a group of residents of Loja, Santo Domingo and other cities staged a demonstration outside the State Attorney offices, and later marched towards the provincial government offices and Cevallos park to demand freedom for the people that were arrested for illicit association and illegal money handling crimes from KRC money handling company.",0,"crowd size=no report",1644271369
ECU1307,"09 July 2021",2021,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)",,6,,,0,60,,218,"South America",Ecuador,Tungurahua,Ambato,,Ambato,-1.2491,-78.6168,1,"El Heraldo (Ecuador)",Subnational,"On 9 July 2021, in Ambato, Tungurahua, a group of family members and friends of people that are being processed for illicit association and illegal money handling crimes from KRC money handling company staged a demonstration outside the Provincial State Attorney offices to claim that they have not conned them and justifying their actions as legal.",0,"crowd size=no report",1644271369
ECU1304,"08 July 2021",2021,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","Teachers (Ecuador); UNE: National Union of Educators",6,,,0,60,,218,"South America",Ecuador,Loja,Loja,,Loja,-3.9931,-79.2042,1,"Cronica (Ecuador)",Subnational,"On 8 July 2021, in Loja (Loja), approximately 30 teachers participated in the demonstration called by the National Union of Educators (UNE) in defense of the Intercultural Education Organic Law (LOEI). They gathered in San Sebastian square and marched towards the provincial government offices, to demand the constitutional court to approve the law. Among several topics, the law would establish the increase of the monthly salary of teachers.",0,"crowd size=approximately 30",1644271369
ECU1303,"07 July 2021",2021,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","Labor Group (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Tungurahua,Ambato,,Ambato,-1.2491,-78.6168,1,"El Heraldo (Ecuador)",Subnational,"On 7 July 2021, in Ambato, Tungurahua, a group of formal merchants marched through the city as a demonstration to complain about the increase of informal merchants in the sector and to demand more control from authorities.",0,"crowd size=no report",1644271369
ECU1302,"06 July 2021",2021,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","Labor Group (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Tungurahua,Ambato,,Ambato,-1.2491,-78.6168,1,"El Heraldo (Ecuador)",Subnational,"On 6 July 2021, in Ambato, Tungurahua, dozens of taxi drivers marched through the city towards the Tungurahua government offices to demand more security for them to do their jobs, due to the increasing criminal activity in the sector. This comes after a fellow taxi driver was killed during a robbery days before.",0,"crowd size=no report",1644271369
ECU1301,"06 July 2021",2021,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","Labor Group (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Azuay,Cuenca,,Cuenca,-2.9006,-79.0045,1,"El Mercurio (Ecuador)",Subnational,"On 6 July 2021, in Cuenca, Azuay, a group of neighborhood leaders, union leaders, workers of night clubs and bars, and citizens members of the Civic Front staged a demonstration outside the local government offices to reject the Land Occupation and Use Control Ordinance recently approved. The ordinance has implemented higher fines. They also demanded a reactivation of nightclubs and bars, that were closed due to the coronavirus pandemic.",0,"crowd size=no report",1644271369
ECU1298,"05 July 2021",2021,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","Labor Group (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Carchi,Tulcan,,Tulcan,0.8119,-77.7173,1,"El Comercio (Ecuador)",National,"On 5 July 2021, in Tulcan, Carchi, a group of taxi drivers staged a demonstration in the main park of the city to demand local authorities to increase the minimum rate of a ride and a night rate to be implemented.",0,"crowd size=no report",1626123645
ECU1299,"05 July 2021",2021,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)",,6,"Protesters (Ecuador)",,6,66,,218,"South America",Ecuador,Pichincha,Quito,,Quito,-0.2299,-78.525,1,"El Comercio (Ecuador)",National,"On 5 July 2021, in Quito, Pichincha, approximately 60 citizens in favor and against the destitution of the city's mayor staged a demonstration in Grande square in the center of the city. Those in favor demanded the mayor to leave his position after the Electoral Contentious Tribunal (TCE) approved his removal process.",0,"crowd size=approximately 60",1626123645
ECU1300,"05 July 2021",2021,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)",,6,,,0,60,,218,"South America",Ecuador,Tungurahua,Ambato,,Ambato,-1.2491,-78.6168,1,"El Universo (Ecuador)",National,"On 5 July 2021, in Ambato, Tungurahua, a group of family members and friends of two brothers that were killed by a foreigner staged a demonstration to demand justice in the case and to sentence the man with the maximum penalty.",0,"crowd size=no report",1644271370
ECU1296,"04 July 2021",2021,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","Farmers (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Guayas,"Santa Lucia",,"Santa Lucia",-1.7157,-79.9845,1,Expreso,National,"On 4 July 2021, in Santa Lucia, Guayas, a group of rice farmers of the Front of Social, Agricultural and Livestock Organizations of Santa Lucia (FOSAG-SL) and farmers of different districts blocked the highway towards Santa Lucia near San Pedro Espinal bridge as a demonstration to demand the government to raise the price of rice.",0,"crowd size=no report",1626123645
ECU1297,"04 July 2021",2021,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","Fishers (Ecuador)",6,,,0,60,,218,"South America",Ecuador,"Santa Elena",Salinas,,Salinas,-2.2101,-80.9661,1,Expreso,National,"On 4 July 2021, in Salinas, Santa Elena, dozens of fishers staged a demonstration in the center of the city to demand naval authorities and police forces to stop the criminal activity in open seas.",0,"crowd size=dozens",1626123645
ECU1295,"02 July 2021",2021,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","Teachers (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Pichincha,Quito,,Quito,-0.2299,-78.525,1,"El Universo (Ecuador)",National,"On 2 July 2021, in Quito, Pichincha, a group of teachers of Child Development Centers (CDI) of the Social and Economic Inclusion Ministry (MIES) staged a demonstration in the south governmental platform in Quitumbe sector to demand payment of owed salaries for six months.",0,"crowd size=no report",1644271370
ECU1291,"01 July 2021",2021,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","Teachers (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Guayas,Guayaquil,,Guayaquil,-2.1962,-79.8862,1,Expreso,National,"On 1 July 2021, in Guayaquil, Guayas, a group of current and retired teachers of Guayaquil University staged a demonstration outside the Guayaquil Justice Palace to demand payment of retirement funds that have not been paid for years.",0,"crowd size=no report",1625514520
ECU1294,"01 July 2021",2021,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)",,6,,,0,60,,218,"South America",Ecuador,Tungurahua,Ambato,,Ambato,-1.2491,-78.6168,1,"El Heraldo (Ecuador)",Subnational,"On 1 July 2021, in Ambato, Tungurahua, a group of family members of two young brothers that were killed staged a demonstration outside the Penal Unit to demand justice in the case and to demand the arrest of the responsible.",0,"crowd size=no report",1644271369
ECU1292,"01 July 2021",2021,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)",,6,,,0,60,,218,"South America",Ecuador,"Los Rios",Quevedo,,Quevedo,-1.0286,-79.4635,1,"El Mercurio (Ecuador)",National,"On 1 July 2021, in Quevedo, Los Rios, hundreds of citizens marched through the city towards the State Attorney offices to support a man that is being investigated for illegal money collection structure.",0,"crowd size=hundreds",1644271369
ECU1293,"01 July 2021",2021,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)",,6,"Protesters (Ecuador)",,6,66,,218,"South America",Ecuador,Pichincha,Quito,,Quito,-0.2299,-78.525,1,"El Universo (Ecuador)",National,"On 1 July 2021, in Quito, Pichincha, a group of citizens in favor of the destitution of the mayor of the city staged a demonstration outside the Electoral Contentious Tribunal (TCE) offices during the final resolve of the removal process. A group of people against his destitution also protested, in a counter-protest.",0,"crowd size=no report",1644271370
ECU1290,"29 June 2021",2021,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)",,6,,,0,60,,218,"South America",Ecuador,Azuay,Cuenca,,Cuenca,-2.9006,-79.0045,1,"El Mercurio (Ecuador)",Subnational,"On 29 June 2021, in Cuenca, Azuay, a group of residents of 27 de Febrero avenue staged a demonstration to reject the construction of a bicycle exclusive lane because of the project affecting green spaces in the sector.",0,"crowd size=no report",1644271369
ECU1289,"29 June 2021",2021,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","Labor Group (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Azuay,"Camilo Ponce Enriquez",,"Camilo Ponce Enriquez",-3.062,-79.7468,1,"El Universo (Ecuador)",National,"On 29 June 2021, in Camilo Ponce Enriquez, Azuay, a group of mining workers members of the 12 de Octubre Mining Union marched from the union offices towards Rio Siete sector in El Oro province as a demonstration to reject foreign mining companies concessions and to complain about not being able to export the minerals they extract.",0,"crowd size=no report",1644271370
ECU1287,"28 June 2021",2021,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)",,6,,,0,60,,218,"South America",Ecuador,Esmeraldas,Esmeraldas,,Esmeraldas,0.9592,-79.654,1,"El Universo (Ecuador)",National,"On 28 June 2021, in Esmeraldas (Esmeraldas), a group of residents of San Jose Obrero sector staged demonstrations in different sectors of the city to complain about the lack of actions from authorities to prevent criminal activity in their sector.",0,"crowd size=no report",1644271370
ECU1288,"28 June 2021",2021,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","Teachers (Ecuador); UNE: National Union of Educators",6,,,0,60,,218,"South America",Ecuador,Guayas,Guayaquil,,Guayaquil,-2.1962,-79.8862,1,"El Universo (Ecuador)",National,"On 28 June 2021, in Guayaquil, Guayas, dozens of teachers members of the National Union of Educators (UNE) staged demonstrations in different sectors of the city to demand authorities to support the Intercultural Education Law reforms.",0,"crowd size=dozens",1644271370
ECU1286,"27 June 2021",2021,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)",,6,,,0,60,,218,"South America",Ecuador,Guayas,Guayaquil,,Guayaquil,-2.1962,-79.8862,1,Expreso,National,"On 27 June 2021, in Guayaquil, Guayas, a group of residents of Urdenor 1 sector staged a demonstration to demand authorities to build a duct drawer in a ditch that produces unpleasant odors.",0,"crowd size=no report",1625514520
ECU1285,"25 June 2021",2021,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","Health Workers (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Manabi,Portoviejo,,Portoviejo,-1.0546,-80.4545,1,"El Diario (Ecuador)",Subnational,"On 25 June 2021, in Portoviejo, Manabi, a group of retired and active health workers marched through the city to demand the province governor to respect their labor rights and to give them formal contracts to those who were working during the coronavirus pandemic.",0,"crowd size=no report",1644271369
ECU1284,"24 June 2021",2021,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)",,6,,,0,60,,218,"South America",Ecuador,Guayas,Guayaquil,,Guayaquil,-2.1962,-79.8862,1,"El Comercio (Ecuador)",National,"On 24 June 2021, in Guayaquil, Guayas, a group of catastrophic diseases patients staged a demonstration in front of the Zone 8 Health Coordination offices to demand a meeting with authorities, due to the lack of high cost medicines available for their treatments. They also complained about owed payments to hemodialysis centers.",0,"crowd size=no report",1624909547
ECU1283,"23 June 2021",2021,1,"Political violence",Riots,"Mob violence","Rioters (Ecuador)","Vigilante Group (Ecuador)",5,"Civilians (Ecuador)",,7,57,"Civilian targeting",218,"South America",Ecuador,Chimborazo,Riobamba,,Riobamba,-1.671,-78.6471,1,"La Prensa Chimborazo",Subnational,"On 23 June 2021, in Riobamba, Chimborazo, a group of residents of 24 de Mayo sector captured and beat up a robber in the sector, while he was robbing a taxi driver with another robber who escaped. The man was later turned to the police and taken to a health center.",0,"crowd size=no report",1624909548
ECU1282,"22 June 2021",2021,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","CONAIE: Confederation of Indigenous Nationalities of Ecuador; CONFENAIE: Confederation of Indigenous Nationalities of the Ecuadorian Amazon; Indigenous Group (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Pastaza,Pastaza,,Puyo,-1.4837,-78.0026,1,"El Comercio (Ecuador)",National,"On 22 June 2021, in Puyo, Pastaza, a group of indigenous citizens members of the Confederation of Indigenous Nationalities of Ecuador (CONAIE) and the Confederation of Indigenous Nationalities of the Ecuadorian Amazon (CONFENAIE) marched through the city as a demonstration to demand the release of the former CONAIE president and leader of the Kichwa nationality, that was arrested due to land trafficking.",0,"crowd size=no report",1624909547
