Tipo Muert.;Provincia;Cantón;Area del Hecho;Lugar;Tipo Lugar;Fecha Infracción;Hora Infracción;Arma;Tipo Arma;Probable Causa M.;Edad;Med. Edad;Sexo;Etnia;Estado Civil;Nacionalidad;Anio_i;Mes_i;Cod_prov;cod_cantón
ASESINATO;MANABI;MANTA;URBANO;VIA PUBLICA;PUBLICO;16/2/2023;15:05;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;42;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero;1308;13
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;16/2/2023;08:20;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;27;A;HOMBRE;AFRO;SOLTERO;ECUADOR;2023;febrero;0901;09
ASESINATO;MANABI;PEDERNALES;URBANO;VIA PUBLICA;PUBLICO;16/2/2023;15:34;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;39;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero;1317;13
ASESINATO;GUAYAS;DAULE;URBANO;VIA PUBLICA;PUBLICO;16/2/2023;11:50;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;49;A;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;febrero;0906;09
ASESINATO;SUCUMBIOS;LAGO AGRIO;URBANO;VIA PUBLICA;PUBLICO;16/2/2023;21:45;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;27;A;HOMBRE;AFRO;SOLTERO;ECUADOR;2023;febrero;2101;21
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;16/2/2023;12:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;14;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero;0901;09
ASESINATO;LOS RIOS;VALENCIA;RURAL;VIA PUBLICA;PUBLICO;16/2/2023;21:45;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;27;A;MUJER;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero;1211;12
ASESINATO;LOS RIOS;VENTANAS;RURAL;VIA PUBLICA;PUBLICO;16/2/2023;23:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;20;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero;1207;12
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;16/2/2023;13:00;CONSTRICTORA;OTRO;ESTRANGULACION;32;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero;0901;09
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;16/2/2023;16:15;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;49;A;MUJER;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero;0901;09
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;CASA/VILLA;PRIVADO;16/2/2023;16:10;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;13;A;MUJER;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero;0901;09
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;16/2/2023;20:40;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;38;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero;0901;09
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;16/2/2023;20:40;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;29;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero;0901;09
ASESINATO;LOS RIOS;PALENQUE;RURAL;VIA PUBLICA;PUBLICO;16/2/2023;21:48;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;59;A;HOMBRE;MONTUBIO/A;SOLTERO;ECUADOR;2023;febrero;1209;12
ASESINATO;PICHINCHA;QUITO;URBANO;VIA PUBLICA;PUBLICO;15/2/2023;19:00;ARMA BLANCA;OTRO;HERIDA POR ARMA BLANCA;25;A;NO DETERMINADO;OTROS;NO DETERMINADO;NO DETERMINADO;2023;febrero;1701;17
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;16/2/2023;22:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;32;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero;0901;09
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;16/2/2023;22:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;41;A;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;febrero;0901;09
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;16/2/2023;11:45;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;16;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero;0901;09
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;15/2/2023;22:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;33;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero;0901;09
ASESINATO;LOS RIOS;QUEVEDO;URBANO;VIA PUBLICA;PUBLICO;17/2/2023;12:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;31;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero;1205;12
ASESINATO;MANABI;PEDERNALES;URBANO;VIA PUBLICA;PUBLICO;17/2/2023;10:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;25;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero;1317;13
ASESINATO;EL ORO;PASAJE;URBANO;VIA PUBLICA;PUBLICO;16/2/2023;22:45;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;27;A;HOMBRE;AFRO;SOLTERO;ECUADOR;2023;febrero;0709;07
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;FINCA;PRIVADO;16/2/2023;20:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;27;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero;0901;09
ASESINATO;ESMERALDAS;ESMERALDAS;URBANO;VIA PUBLICA;PUBLICO;17/2/2023;15:18;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;60;A;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;febrero;0801;08
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;CASA/VILLA;PRIVADO;17/2/2023;17:45;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;59;A;HOMBRE;OTROS;SOLTERO;ECUADOR;2023;febrero;0901;09
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;CASA/VILLA;PRIVADO;17/2/2023;17:45;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;21;A;HOMBRE;OTROS;SOLTERO;ECUADOR;2023;febrero;0901;09
ASESINATO;GUAYAS;MILAGRO;URBANO;VIA PUBLICA;PUBLICO;16/2/2023;17:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;22;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero;0910;09
ASESINATO;GUAYAS;BALAO;RURAL;VIA PUBLICA;PUBLICO;10/2/2023;19:50;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;26;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero;0903;09
HOMICIDIO;CHIMBORAZO;GUANO;URBANO;VIA PUBLICA;PUBLICO;17/2/2023;21:30;ARMA BLANCA;OTRO;HERIDA POR ARMA BLANCA;22;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero;0607;06
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;17/2/2023;18:45;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;24;A;HOMBRE;MESTIZO/A;NO DETERMINADO;NO DETERMINADO;2023;febrero;0901;09
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;17/2/2023;18:45;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;23;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero;0901;09
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;17/2/2023;16:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;24;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero;0901;09
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;LOCALES DE NECESIDADES BASICAS;PRIVADO;17/2/2023;22:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;42;A;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;febrero;0901;09
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;LOCALES DE NECESIDADES BASICAS;PRIVADO;17/2/2023;22:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;36;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero;0901;09
ASESINATO;EL ORO;MACHALA;URBANO;HOSPITALES;PRIVADO;17/2/2023;04:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;35;A;NO DETERMINADO;MESTIZO/A;SOLTERO;PERU;2023;febrero;0701;07
ASESINATO;LOS RIOS;QUEVEDO;URBANO;VIA PUBLICA;PUBLICO;18/2/2023;01:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;38;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero;1205;12
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;17/2/2023;21:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;22;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero;0901;09
SICARIATO;GUAYAS;PALESTINA;URBANO;VIA PUBLICA;PUBLICO;17/2/2023;21:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;56;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero;0913;09
ASESINATO;MANABI;PORTOVIEJO;URBANO;CASA/VILLA;PRIVADO;17/2/2023;19:10;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;37;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero;1301;13
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;17/2/2023;22:30;ARMA DE FUEGO;PISTOLA             ;HERIDA POR ARMA DE FUEGO;19;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero;0901;09
ASESINATO;MANABI;PORTOVIEJO;URBANO;VIA PUBLICA;PUBLICO;18/2/2023;06:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;23;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero;1301;13
ASESINATO;MANABI;PORTOVIEJO;URBANO;VIA PUBLICA;PUBLICO;18/2/2023;06:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;24;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero;1301;13
ASESINATO;EL ORO;PASAJE;URBANO;VIA PUBLICA;PUBLICO;18/2/2023;00:20;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;26;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero;0709;07
HOMICIDIO;PICHINCHA;QUITO;URBANO;VIA PUBLICA;PUBLICO;18/2/2023;04:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;30;A;HOMBRE;MESTIZO/A;NO DETERMINADO;VENEZUELA;2023;febrero;1701;17
ASESINATO;MANABI;MANTA;URBANO;VIA PUBLICA;PUBLICO;18/2/2023;12:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;22;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero;1308;13
HOMICIDIO;CHIMBORAZO;CUMANDA;URBANO;VIA PUBLICA;PUBLICO;17/2/2023;23:02;ARMA BLANCA;OTRO;HERIDA POR ARMA BLANCA;23;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero;0610;06
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;18/2/2023;19:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;20;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero;0901;09
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;18/2/2023;19:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;27;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero;0901;09
ASESINATO;MANABI;PORTOVIEJO;URBANO;VIA PUBLICA;PUBLICO;18/2/2023;13:15;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;22;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero;1301;13
FEMICIDIO;PICHINCHA;QUITO;URBANO;CASA/VILLA;PRIVADO;19/2/2023;02:30;ARMA BLANCA;OTRO;HERIDA POR ARMA BLANCA;43;A;MUJER;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero;1701;17
FEMICIDIO;LOS RIOS;QUEVEDO;URBANO;CASA/VILLA;PRIVADO;19/2/2023;07:00;ARMA BLANCA;OTRO;HERIDA POR ARMA BLANCA;59;A;MUJER;MESTIZO/A;CASADO;ECUADOR;2023;febrero;1205;12
ASESINATO;EL ORO;PASAJE;URBANO;VIA PUBLICA;PUBLICO;18/2/2023;20:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;24;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero;0709;07
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;19/2/2023;02:45;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;23;A;HOMBRE;AFRO;SOLTERO;ECUADOR;2023;febrero;0901;09
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;19/2/2023;02:20;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;31;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero;0901;09
ASESINATO;MANABI;PORTOVIEJO;URBANO;MERCADOS;PUBLICO;18/2/2023;16:35;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;38;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero;1301;13
ASESINATO;MANABI;PORTOVIEJO;URBANO;MERCADOS;PUBLICO;18/2/2023;16:35;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;38;A;HOMBRE;MONTUBIO/A;CASADO;ECUADOR;2023;febrero;1301;13
ASESINATO;LOS RIOS;BUENA FE;URBANO;VIA PUBLICA;PUBLICO;19/2/2023;12:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;36;A;HOMBRE;AFRO;SOLTERO;ECUADOR;2023;febrero;1210;12
HOMICIDIO;ORELLANA;LORETO;RURAL;VIA PUBLICA;PUBLICO;18/2/2023;18:00;ARMA CONTUNDENTE;OTRO;HERIDAS CONTUSAS;22;A;HOMBRE;INDIGENA            ;SOLTERO;ECUADOR;2023;febrero;2204;22
ASESINATO;MANABI;JARAMIJO;RURAL;TERRENO BALDIO;PUBLICO;19/2/2023;01:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;24;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero;1321;13
HOMICIDIO;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;RURAL;CASA/VILLA;PRIVADO;19/2/2023;11:30;ARMA CONTUNDENTE;OTRO;HERIDAS CONTUSAS;34;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero;2301;23
ASESINATO;GUAYAS;MILAGRO;URBANO;VIA PUBLICA;PUBLICO;19/2/2023;21:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;26;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero;0910;09
ASESINATO;SANTA ELENA;SALINAS;URBANO;HOSPITALES;PRIVADO;19/2/2023;22:20;ARMA DE FUEGO;OTRO;HERIDA POR ARMA BLANCA;28;A;HOMBRE;NO DETERMINADO;SOLTERO;ECUADOR;2023;febrero;2403;24
ASESINATO;GUAYAS;DURAN;URBANO;CASA/VILLA;PRIVADO;19/2/2023;12:15;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;36;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero;0907;09
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;CASA/VILLA;PRIVADO;19/2/2023;17:10;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;27;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero;0901;09
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;CASA/VILLA;PRIVADO;19/2/2023;17:10;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;30;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero;0901;09
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;CASA/VILLA;PRIVADO;19/2/2023;21:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;48;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero;0901;09
ASESINATO;GUAYAS;DURAN;URBANO;PARQUEADEROS;PUBLICO;19/2/2023;22:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;30;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero;0907;09
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;19/2/2023;23:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;69;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero;0901;09
ASESINATO;MANABI;SUCRE;RURAL;TERRENO BALDIO;PUBLICO;20/2/2023;03:50;ARMA DE FUEGO;OTRO;HERIDA POR ARMA BLANCA;28;A;HOMBRE;MESTIZO/A;DIVORCIADO;ECUADOR;2023;febrero;1314;13
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;19/2/2023;23:50;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;42;A;HOMBRE;MESTIZO/A;DIVORCIADO;ECUADOR;2023;febrero;0901;09
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;19/2/2023;23:50;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;30;A;HOMBRE;NO DETERMINADO;SOLTERO;ECUADOR;2023;febrero;0901;09
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;20/2/2023;03:00;ARMA BLANCA;OTRO;HERIDA POR ARMA BLANCA;25;A;HOMBRE;INDIGENA            ;NO DETERMINADO;NO DETERMINADO;2023;febrero;0901;09
ASESINATO;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;URBANO;VIA PUBLICA;PUBLICO;19/2/2023;22:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;28;A;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;febrero;2301;23
ASESINATO;GUAYAS;BALZAR;URBANO;VIA PUBLICA;PUBLICO;19/2/2023;18:50;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;35;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero;0904;09
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;17/2/2023;19:10;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;32;A;HOMBRE;BLANCO/A;CASADO;ECUADOR;2023;febrero;0901;09
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;19/2/2023;17:10;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;23;A;HOMBRE;MESTIZO/A;NO DETERMINADO;ECUADOR;2023;febrero;0901;09
ASESINATO;MANABI;PORTOVIEJO;URBANO;CASA/VILLA;PRIVADO;19/2/2023;10:10;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;18;A;HOMBRE;MONTUBIO/A;SOLTERO;ECUADOR;2023;febrero;1301;13
ASESINATO;MANABI;PORTOVIEJO;URBANO;VIA PUBLICA;PUBLICO;19/2/2023;21:15;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;36;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero;1301;13
ASESINATO;MANABI;PORTOVIEJO;URBANO;VIA PUBLICA;PUBLICO;19/2/2023;21:15;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;33;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero;1301;13
ASESINATO;GUAYAS;PEDRO CARBO;RURAL;VIA PUBLICA;PUBLICO;19/2/2023;12:10;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;29;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero;0914;09
ASESINATO;GUAYAS;BALZAR;RURAL;CASA/VILLA;PRIVADO;20/2/2023;09:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;36;A;MUJER;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero;0904;09
ASESINATO;LOS RIOS;QUEVEDO;URBANO;VIA PUBLICA;PUBLICO;20/2/2023;15:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;26;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero;1205;12
ASESINATO;EL ORO;ARENILLAS;RURAL;FINCA;PRIVADO;19/2/2023;23:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;24;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero;0702;07
ASESINATO;EL ORO;ARENILLAS;RURAL;FINCA;PRIVADO;19/2/2023;23:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;42;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero;0702;07
ASESINATO;GUAYAS;SALITRE;URBANO;VIA PUBLICA;PUBLICO;20/2/2023;21:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;27;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero;0919;09
ASESINATO;MANABI;24 DE MAYO;RURAL;VIA PUBLICA;PUBLICO;20/2/2023;19:15;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;50;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero;1316;13
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;19/2/2023;21:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;20;A;MUJER;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero;0901;09
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;20/2/2023;23:10;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;18;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero;0901;09
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;20/2/2023;18:10;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;45;A;HOMBRE;MESTIZO/A;DIVORCIADO;ECUADOR;2023;febrero;0901;09
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;20/2/2023;14:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;37;A;MUJER;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero;0901;09
ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;20/2/2023;14:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;32;A;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;febrero;0901;09
FEMICIDIO;GUAYAS;DURAN;URBANO;CASA/VILLA;PRIVADO;21/2/2023;03:00;ARMA CONTUNDENTE;OTRO;HERIDAS CONTUSAS;60;A;MUJER;MONTUBIO/A;SOLTERO;ECUADOR;2023;febrero;0907;09
ASESINATO;EL ORO;MACHALA;URBANO;VIA PUBLICA;PUBLICO;21/2/2023;01:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;18;A;HOMBRE;AFRO;SOLTERO;ECUADOR;2023;febrero;0701;07
ASESINATO;GUAYAS;SAMBORONDON;URBANO;VIA PUBLICA;PUBLICO;20/2/2023;18:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;39;A;HOMBRE;MONTUBIO/A;SOLTERO;ECUADOR;2023;febrero;0916;09
ASESINATO;ESMERALDAS;MUISNE;RURAL;FINCA;PRIVADO;21/2/2023;02:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;30;A;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;febrero;0803;08
ASESINATO;ESMERALDAS;ESMERALDAS;URBANO;VIA PUBLICA;PUBLICO;20/2/2023;22:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;38;A;HOMBRE;MESTIZO/A;NO DETERMINADO;ECUADOR;2023;febrero;0801;08
ASESINATO;ESMERALDAS;ESMERALDAS;URBANO;VIA PUBLICA;PUBLICO;20/2/2023;22:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;34;A;HOMBRE;AFRO;NO DETERMINADO;ECUADOR;2023;febrero;0801;08
ASESINATO;AZUAY;CAMILO PONCE ENRIQUEZ;RURAL;RIO;PUBLICO;21/2/2023;15:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;42;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero;0115;01
SICARIATO;MANABI;MANTA;URBANO;VIA PUBLICA;PUBLICO;21/2/2023;19:45;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;29;A;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;febrero;1308;13
ASESINATO;EL ORO;EL GUABO;RURAL;VIA PUBLICA;PUBLICO;21/2/2023;01:50;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;26;A;HOMBRE;AFRO;SOLTERO;ECUADOR;2023;febrero;0706;07
ASESINATO;ESMERALDAS;ESMERALDAS;URBANO;PLAYA;PUBLICO;15/2/2023;23:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;38;A;NO DETERMINADO;NO DETERMINADO;NO DETERMINADO;OTROS;2023;febrero;0801;08
